not_bio_related	name	summary	url
 	salmon	Highly-accurate & wicked fast transcript-level quantification from RNA-seq reads using lightweight alignments	https://github.com/COMBINE-lab/salmon
 	sam	SAM - Sequence Alignment and Modeling System	https://compbio.soe.ucsc.edu/sam2src/
 	sambamba	Tools for working with SAM/BAM data	https://github.com/lomereiter/sambamba
 	samblaster	A tool to mark duplicates and extract discordant and split reads from sam files.	https://github.com/GregoryFaust/samblaster
 	samsift	Advanced filtering and tagging of SAM/BAM alignments using Python expressions.	https://github.com/karel-brinda/samsift
 	samsifter	Workflow editor for metagenomic analysis	http://pypi.python.org/pypi/SamSifter/
 	samtools	Tools for dealing with SAM, BAM and CRAM files	https://github.com/samtools/samtools
 	savage	SAVAGE (Strain Aware VirAl GEnome assembly) reconstructs individual (viral) haplotypes from a mixed sample.	https://bitbucket.org/jbaaijens/savage
x	sbt		http://www.scala-sbt.org/
x	scala		http://www.scala-lang.org/
 	scalpel	Sensitive detection of INDELs (INsertions and DELetions)	http://scalpel.sourceforge.net/
 	scg	"The single cell genotyper (SCG): ""Roth A, McPherson A, Laks E, Biele J, Yap D, Wan A, et al. Clonal genotype and population structure inference from single-cell tumor sequencing. Nat Meth. 2016;13: 573–576. doi:10.1038/nmeth.3867"""	https://bitbucket.org/aroth85/scg/wiki/Home
 	schavott	Assembly and scaffolding of bacterial genomes in real time using MinION-sequencing.	http://github.com/emilhaegglund/schavott
x	schema	Simple data validation library	https://github.com/keleshev/schema
 	schema-salad	Schema Annotations for Linked Avro Data (SALAD)	https://github.com/common-workflow-language/schema_salad
 	scikit-bio	Data structures, algorithms and educational resources for bioinformatics.	http://scikit-bio.org
x	scikits-datasmooth	Scikits data smoothing package	https://github.com/jjstickel/scikit-datasmooth/
 	scoary	Microbial pan-GWAS using the output from Roary	https://github.com/AdmiralenOla/Scoary
 	scoop	Scalable COncurrent Operations in Python	http://github.com/soravux/scoop
x	screamingbackpack	ScreamingBackpack	http://pypi.python.org/pypi/ScreamingBackpack/
 	screed	Screed is a biological sequence parsing and storage/retrieval library for DNA and protein sequences.	http://github.com/dib-lab/screed/
 	scrm	A coalescent simulator for genome-scale sequences	https://scrm.github.io/
 	searchgui	SearchGUI is a user-friendly open-source graphical user interface for configuring and running proteomics identification search engines, currently supporting X!Tandem, MS-GF+, MS Amanda, MyriMatch, Comet, Tide, Andromeda and OMSSA.	https://github.com/compomics/searchgui
 	secapr	Process sequence-capture FASTQ files into alignments for phylogenetic analyses. Integrates allele phasing, producing haplotype alignments.	https://github.com/AntonelliLab/seqcap_processor
 	secimtools	Metabolomics tools from the SECIM project	https://github.com/secimTools/SECIMTools
 	seedme	Python REST like client for SeedMe.org	https://www.seedme.org/downloads
 	segemehl	Short read mapping with gaps	http://www.bioinf.uni-leipzig.de/Software/segemehl/
 	segmentation-fold	RNA-Folding with predefined segments including K-turns and loop-E-motifs	https://github.com/yhoogstrate/segmentation-fold
 	segway	a tool for easy pattern discovery and identification in functional genomics data.	http://segway.hoffmanlab.org/
 	selectsequencesfrommsa	Tool to select representative sequences from a multiple sequence alignment	https://github.com/eggzilla/SelectSequencesFromMSA
 	selscan	a program to calculate EHH-based scans for positive selection in genomes	https://github.com/szpiech/selscan
 	semeta	SeMeta is a new software for taxonomic assignment of metagenomic reads. Itsupports both single-end and paired-end reads. The software is implementedin C++	http://it.hcmute.edu.vn/bioinfo/metapro/SeMeta.html
x	semidbm	Cross platform (fast) DBM interface in python	https://github.com/jamesls/semidbm
 	sentieon	Accelerated performance bioinformatics tools for mapping and variant calling	http://sentieon.com
 	seq-gen	Seq-Gen is a program that will simulate the evolution of nucleotide or amino acid sequences along a phylogeny, using common models of the substitution process.	http://tree.bio.ed.ac.uk/software/Seq-Gen/
 	seq2c	Cohort based copy number calling in gene regions	https://github.com/AstraZeneca-NGS/Seq2C
 	seq2hla	Precision HLA typing and expression from next-generation RNA sequencing data	https://bitbucket.org/sebastian_boegel/seq2hla
 	seqbuster	miRNA and isomiR annotation	https://github.com/lpantano/seqbuster
 	seqcluster	small RNA analysis from NGS data	https://github.com/lpantano/seqclsuter
 	seqkit	Cross-platform and ultrafast toolkit for FASTA/Q file manipulation	https://github.com/shenwei356/seqkit
 	seqmagick	Tools for converting and modifying sequence files from the command-line	http://github.com/fhcrc/seqmagick
 	seqprep		https://github.com/jstjohn/SeqPrep
 	seqtk	Seqtk is a fast and lightweight tool for processing sequences in the FASTA or FASTQ format	https://github.com/lh3/seqtk
 	sequana	A set of standalone application and pipelines dedicated to NGS (new generation sequencing) analysis	
x	setuptools_cython	Cython setuptools integration	http://pypi.python.org/pypi/setuptools_cython/
 	sevenbridges-python	SBG API python client bindings	https://github.com/sbg/sevenbridges-python
 	sff2fastq	Extract 454 Genome Sequencer reads from a SFF file and convert them into a FASTQ formatted output	https://github.com/indraniel/sff2fastq
 	sga	SGA - String Graph Assembler. SGA is a de novo assembler for DNA sequence reads. It is based on Gene Myers string graph formulation of assembly and uses the FM-index/Burrows-Wheeler transform to efficiently find overlaps between sequence reads.	https://github.com/jts/sga
 	shape_it	Shape alignment against a database of molecules	http://silicos-it.be.s3-website-eu-west-1.amazonaws.com/software/shape-it/1.0.1/shape-it.html
 	shapeit	SHAPEIT is a fast and accurate method for estimation of haplotypes (aka phasing) from genotype or sequencing data.	https://mathgen.stats.ox.ac.uk/genetics_software/shapeit/shapeit.html
 	shapemapper	ShapeMapper converts raw sequencing files into mutational profiles, creates SHAPE reactivity plots, and provides extensive diagnostic information useful for experiment analysis and troubleshooting.	http://www.chem.unc.edu/rna/software.html
x	sharedmem	Dispatch your trivially parallizable jobs with sharedmem. 	http://github.com/rainwoodman/sharedmem
x	shellescape	Shell escape a string to safely use it as a token in a shell command (backport of Python shlex.quote for Python versions 2.x & < 3.3)	https://github.com/chrissimpkins/shellescape
 	shiver	SHIVER - Sequences from HIV Easily Reconstructed	https://github.com/ChrisHIV/shiver
 	shorah	The Short Reads Assembly into Haplotypes (ShoRAH) program for inferring viral haplotypes from NGS data	https://github.com/cbg-ethz/shorah
 	shovill	Faster SPAdes assembly of Illumina reads	https://github.com/tseemann/shovill
x	shustring	Program for Computing SHortest Unique SubSTRINGs	http://guanine.evolbio.mpg.de/cgi-bin/shustring/shustring.cgi.pl
x	sickle	A lightweight OAI client library for Python	http://github.com/mloesch/sickle
 	sickle-trim	Windowed Adaptive Trimming for fastq files using quality	https://github.com/najoshi/sickle
 	sift4g	SIFT 4G is a faster version of SIFT that enables us to scale up and provide SIFT predictions for more organisms.	http://sift.bii.a-star.edu.sg/sift4g/
 	sim4db	Sim4db and leaff: Utilities for fast batch spliced alignment and sequence indexing	http://kmer.sourceforge.net/wiki/index.php/Getting_Started_with_Sim4db
 	simlord	SimLoRD is a read simulator for long reads from third generation sequencing. Currently, it supports the Pacific Biosciences SMRT error model.	https://bitbucket.org/genomeinformatics/simlord/
 	simple_sv_annotation	Simplify snpEff annotations for interesting cases	https://github.com/AstraZeneca-NGS/simple_sv_annotation
x	simplejson	Simple, fast, extensible JSON encoder/decoder for Python	http://github.com/simplejson/simplejson
 	sina	SINA is a tool for aligning sequences with an existing multiple sequencealignment (MSA) at high accuracy. It can also execute a homology search basedon the computed alignment and generate a per sequence classifications from thesearch results.	https://github.com/epruesse/SINA
